Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L1p020201_tr231_speak_vaso;vaso;677.5;521.041;;;;;;
recording_V2L1p020201_tr232_type_traje;[type];0;3000;;;;;;
recording_V2L1p020201_tr233_type_cerdo;[type];0;3000;;;;;;
recording_V2L1p020201_tr234_type_cerdo;[type];0;3000;;;;;;
recording_V2L1p020201_tr235_speak_cazador;cazador;792;572.157;;;;tongue;;
recording_V2L1p020201_tr236_type_manzana;[type];0;3000;;;;;;
recording_V2L1p020201_tr237_type_manzana;[type];0;3000;;;;;;
recording_V2L1p020201_tr238_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr239_speak_cuerda;cuerda;840;400.1;;;;;;
recording_V2L1p020201_tr23_speak_regalo;regalo;959.73;616.27;;;;tongue;;
recording_V2L1p020201_tr240_speak_espalda;espalda;998.188;554.226;;;;;;
recording_V2L1p020201_tr241_speak_granja;granja;896;552;;;;mouth opens;;
recording_V2L1p020201_tr242_type_granja;[type];0;3000;;;;;;
recording_V2L1p020201_tr243_type_muñeca;[type];0;3000;;;;;;
recording_V2L1p020201_tr244_type_falda;[type];0;3000;;;;;;
recording_V2L1p020201_tr245_speak_falda;falda;744.762;482.933;;;;;;
recording_V2L1p020201_tr246_speak_caracol;caracol;859.244;547.093;;;;;;
recording_V2L1p020201_tr247_speak_caracol;caracol;788.531;539.649;;;;;;
recording_V2L1p020201_tr248_type_fresa;[type];0;3000;;;;;;
recording_V2L1p020201_tr249_speak_pintor;pintor;1062.698;509.876;;;;;;
recording_V2L1p020201_tr24_type_pulpo;[type];0;3000;;;;;;
recording_V2L1p020201_tr250_speak_pintor;pintor;910.108;477.621;;;;;;
recording_V2L1p020201_tr251_type_puente;[type];0;3000;;;;;;
recording_V2L1p020201_tr252_speak_pavo;pavo;846.631;377.369;;;;;;
recording_V2L1p020201_tr253_speak_mano;mano;718.495;457.505;;;;;;
recording_V2L1p020201_tr254_type_mano;[type];0;3000;;;;;;
recording_V2L1p020201_tr255_type_cerdo;[type];0;3000;;;;;;
recording_V2L1p020201_tr256_type_aguja;[type];0;3000;;;;;;
recording_V2L1p020201_tr257_speak_aguja;aguja;855.522;588.032;;;;tongue;;
recording_V2L1p020201_tr258_speak_manzana;manzana;736;629.398;;;;;;
recording_V2L1p020201_tr259_speak_conejo;conejo;814.583;524.762;;;;;;
recording_V2L1p020201_tr25_type_espalda;[type];0;3000;;;;;;
recording_V2L1p020201_tr260_type_conejo;[type];0;3000;;;;;;
recording_V2L1p020201_tr261_type_miel;[type];0;3000;;;;;;
recording_V2L1p020201_tr262_speak_miel;miel;800;400;;;;;;
recording_V2L1p020201_tr263_type_falda;[type];0;3000;;;;;;
recording_V2L1p020201_tr264_speak_goma;goma;872;458.662;;;;;;
recording_V2L1p020201_tr265_speak_goma;goma;736.989;459.012;;;;;;
recording_V2L1p020201_tr266_type_caracol;[type];0;3000;;;;;;
recording_V2L1p020201_tr267_speak_iglesia;iglesia;844.357;667.643;;;;;;
recording_V2L1p020201_tr268_speak_iglesia;iglesia;784.81;626.489;;;;;;
recording_V2L1p020201_tr269_speak_oreja;oreja;694.375;563.093;;;;tongue;;
recording_V2L1p020201_tr26_speak_espalda;espalda;977.098;622.902;;;;;;
recording_V2L1p020201_tr270_type_oreja;[type];0;3000;;;;;;
recording_V2L1p020201_tr271_speak_cuerda;cuerda;783.569;373.412;;;;tongue;;
recording_V2L1p020201_tr272_type_granja;[type];0;3000;;;;;;
recording_V2L1p020201_tr273_type_cartero;[type];0;3000;;;;;;
recording_V2L1p020201_tr274_type_cartero;[type];0;3000;;;;;;
recording_V2L1p020201_tr275_speak_mano;mano;708.081;427.919;;;;;;
recording_V2L1p020201_tr276_type_guante;[type];0;3000;;;;;;
recording_V2L1p020201_tr277_type_guante;[type];0;3000;;;;;;
recording_V2L1p020201_tr278_speak_pintor;pintor;844.357;503.673;;;;;;
recording_V2L1p020201_tr279_type_taza;[type];0;3000;;;;;;
recording_V2L1p020201_tr27_speak_puente;puente;1112;430.8;;;;;;
recording_V2L1p020201_tr280_type_taza;[type];0;3000;;;;;;
recording_V2L1p020201_tr281_speak_aguja;aguja;869.169;538.831;;;;tongue;;
recording_V2L1p020201_tr282_type_regalo;[type];0;3000;;;;;;
recording_V2L1p020201_tr283_speak_regalo;regalo;800;608;;;;;;
recording_V2L1p020201_tr284_speak_baño;mbaño;825.749;570.664;;;;correct or not?;;
recording_V2L1p020201_tr285_speak_baño;baño;752;496;;;;;;
recording_V2L1p020201_tr286_type_conejo;;0;3000;;;;;;
recording_V2L1p020201_tr287_speak_miel;miel;696;418.802;;;;;;
recording_V2L1p020201_tr288_speak_camisa;camisa;960;576;;;;;;
recording_V2L1p020201_tr289_type_camisa;[type];0;3000;;;;;;
recording_V2L1p020201_tr28_type_pintor;[type];0;3000;;;;;;
recording_V2L1p020201_tr290_type_vaca;[type];0;3000;;;;;;
recording_V2L1p020201_tr291_speak_vaca;vaca;656;443.915;;;;;;
recording_V2L1p020201_tr292_type_goma;[type];0;3000;;;;;;
recording_V2L1p020201_tr293_speak_pulpo;pulpo;941.122;450.878;;;;;;
recording_V2L1p020201_tr294_speak_pulpo;pulpo;1139.614;444.125;;;;;;
recording_V2L1p020201_tr295_type_iglesia;[type];0;3000;;;;;;
recording_V2L1p020201_tr296_speak_guante;guante;839.395;560.605;;;;;;
recording_V2L1p020201_tr297_speak_pierna;pierna;1031.684;460.253;;;;;;
recording_V2L1p020201_tr298_type_pierna;[type];0;3000;;;;;;
recording_V2L1p020201_tr299_speak_tenedor;tenedor;792;547.346;;;;;;
recording_V2L1p020201_tr29_type_pintor;[type];0;3000;;;;;;
recording_V2L1p020201_tr2_speak_cadena;cadena;1104;568;;;;tongue;;
recording_V2L1p020201_tr300_type_oreja;[type];0;3000;;;;;;
recording_V2L1p020201_tr301_speak_columna;columna;1040;543.739;;;;tongue;;
recording_V2L1p020201_tr302_type_cartero;[type];0;3000;;;;;;
recording_V2L1p020201_tr303_type_bombero;[type];0;3000;;;;;;
recording_V2L1p020201_tr304_type_bombero;[type];0;3000;;;;;;
recording_V2L1p020201_tr305_speak_cadena;cadena;1104.257;527.743;;;;;;
recording_V2L1p020201_tr306_type_escoba;[type];0;3000;;;;;;
recording_V2L1p020201_tr307_type_pierna;[type];0;3000;;;;;;
recording_V2L1p020201_tr308_speak_taza;taza;888;384;;;;;;
recording_V2L1p020201_tr309_speak_pavo;pavo;960;348.331;;;;;;
recording_V2L1p020201_tr30_speak_fresa;fresa;811.482;594.855;;;;;;
recording_V2L1p020201_tr310_speak_pavo;pavo;816;324.854;;;;;;
recording_V2L1p020201_tr311_type_vaca;[type];0;3000;;;;;;
recording_V2L1p020201_tr312_speak_espalda;espalda;794.734;581.266;;;;;;
recording_V2L1p020201_tr313_speak_espalda;espalda;702.766;573.311;;;;;;
recording_V2L1p020201_tr314_type_pulpo;[type];0;3000;;;;;;
recording_V2L1p020201_tr315_speak_vaso;mbaso;985.162;524.142;;;;correct or not?;;
recording_V2L1p020201_tr316_type_vaso;[type];0;3000;;;;;;
recording_V2L1p020201_tr317_type_regalo;[type];0;3000;;;;;;
recording_V2L1p020201_tr318_type_traje;[type];0;3000;;;;;;
recording_V2L1p020201_tr319_speak_traje;traje;808;424;;;;;;
recording_V2L1p020201_tr31_type_caracol;[type];0;3000;;;;;;
recording_V2L1p020201_tr320_speak_fresa;fresa;784.189;491.887;;;;;;
recording_V2L1p020201_tr321_type_fresa;[type];0;3000;;;;;;
recording_V2L1p020201_tr322_type_bombero;[type];0;3000;;;;;;
recording_V2L1p020201_tr323_speak_camisa;camisa;840;529.12;;;;;;
recording_V2L1p020201_tr324_type_muñeca;[type];0;3000;;;;;;
recording_V2L1p020201_tr325_type_muñeca;[type];0;3000;;;;;;
recording_V2L1p020201_tr326_speak_baño;baño;738.55;453.45;;;;;;
recording_V2L1p020201_tr327_type_puente;[type];0;3000;;;;;;
recording_V2L1p020201_tr328_type_puente;[type];0;3000;;;;;;
recording_V2L1p020201_tr329_type_cazador;[type];0;3000;;;;;;
recording_V2L1p020201_tr32_type_caracol;[type];0;3000;;;;;;
recording_V2L1p020201_tr330_speak_cazador;cazador;824;550.082;;;;;;
recording_V2L1p020201_tr331_type_pavo;[type];0;3000;;;;;;
recording_V2L1p020201_tr332_type_falda;[type];0;3000;;;;;;
recording_V2L1p020201_tr333_type_falda;[type];0;3000;;;;;;
recording_V2L1p020201_tr334_speak_puente;puente;791.013;456.531;;;;;;
recording_V2L1p020201_tr335_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr336_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr337_type_espalda;[type];0;3000;;;;;;
recording_V2L1p020201_tr338_speak_tenedor;tenedor;1008;541.003;;;;;;
recording_V2L1p020201_tr339_type_vaso;[type];0;3000;;;;;;
recording_V2L1p020201_tr33_speak_muñeca;muñeca;1144;685.372;;;;;;
recording_V2L1p020201_tr340_type_manzana;[type];0;3000;;;;;;
recording_V2L1p020201_tr341_speak_manzana;manzana;659.854;723.254;;;;;;
recording_V2L1p020201_tr342_speak_traje;traje;1024;451.809;;;;;;
recording_V2L1p020201_tr343_speak_caracol;caracol;1056;601.553;;;;;;
recording_V2L1p020201_tr344_type_caracol;[type];0;3000;;;;;;
recording_V2L1p020201_tr345_type_fresa;[type];0;3000;;;;;;
recording_V2L1p020201_tr346_type_cerdo;[type];0;3000;;;;;;
recording_V2L1p020201_tr347_speak_cerdo;cerdo;1005.632;524.762;;;;;;
recording_V2L1p020201_tr348_speak_mano;mano;860.322;446.459;;;;;;
recording_V2L1p020201_tr349_speak_mano;mano;736.783;459.897;;;;;;
recording_V2L1p020201_tr34_type_mano;[type];0;3000;;;;;;
recording_V2L1p020201_tr350_type_muñeca;[type];0;3000;;;;;;
recording_V2L1p020201_tr351_speak_granja;granja;960.351;702.164;;;;;;
recording_V2L1p020201_tr352_speak_granja;granja;851.801;581.829;;;;;;
recording_V2L1p020201_tr353_type_tronco;[type];0;3000;;;;;;
recording_V2L1p020201_tr354_speak_cazador;cazador;876.612;538.409;;;;tongue;;
recording_V2L1p020201_tr355_speak_pintor;pintor;958.49;517.319;;;;;;
recording_V2L1p020201_tr356_type_pintor;[type];0;3000;;;;;;
recording_V2L1p020201_tr357_speak_columna;columna;928.716;521.041;;;;;;
recording_V2L1p020201_tr358_type_oreja;[type];0;3000;;;;;;
recording_V2L1p020201_tr359_speak_oreja;oreja;672;491.184;;;;tongue;;
recording_V2L1p020201_tr35_speak_mano;mano;928;428.714;;;;;;
recording_V2L1p020201_tr360_speak_falda;falda;861.105;509.255;;;;tongue;;
recording_V2L1p020201_tr361_speak_guante;guante;940.502;476.38;;;;;;
recording_V2L1p020201_tr362_type_guante;[type];0;3000;;;;;;
recording_V2L1p020201_tr363_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr364_type_conejo;[type];0;3000;;;;;;
recording_V2L1p020201_tr365_speak_conejo;conejo;843.117;556.883;;;;;;
recording_V2L1p020201_tr366_type_manzana;[type];0;3000;;;;;;
recording_V2L1p020201_tr367_speak_cartero;cartero;1024;552;;;;tongue;;
recording_V2L1p020201_tr368_speak_cartero;cartero;989.504;554.496;;;;;;
recording_V2L1p020201_tr369_speak_caracol;caracol;1500.62;609.121;;;;;;
recording_V2L1p020201_tr36_speak_cuerda;cuerda;1055.255;451.569;;;;;;
recording_V2L1p020201_tr370_type_cerdo;[type];0;3000;;;;;;
recording_V2L1p020201_tr371_speak_miel;miel;772.404;462.734;;;;;;
recording_V2L1p020201_tr372_speak_miel;miel;749.674;506.326;;;;;;
recording_V2L1p020201_tr373_speak_iglesia;iglesia;883.435;780.941;;;;;;
recording_V2L1p020201_tr374_type_iglesia;[type];0;3000;;;;;;
recording_V2L1p020201_tr375_speak_granja;granja;808;532.586;;;;tongue;;
recording_V2L1p020201_tr376_type_mano;[type];0;3000;;;;;;
recording_V2L1p020201_tr377_type_goma;[type];0;3000;;;;;;
recording_V2L1p020201_tr378_type_goma;[type];0;3000;;;;;;
recording_V2L1p020201_tr379_speak_pintor;pintor;860.485;511.736;;;;;;
recording_V2L1p020201_tr37_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr380_type_aguja;[type];0;3000;;;;;;
recording_V2L1p020201_tr381_type_aguja;[type];0;3000;;;;;;
recording_V2L1p020201_tr382_type_guante;[type];0;3000;;;;;;
recording_V2L1p020201_tr383_speak_espejo;espejo;807.14;608.86;;;;;;
recording_V2L1p020201_tr384_speak_goma;ngoma;1091.231;340.769;;;;Correct or not?She says /n/ before saying goma;;
recording_V2L1p020201_tr385_type_regalo;[type];0;3000;;;;;;
recording_V2L1p020201_tr386_type_regalo;[type];0;3000;;;;;;
recording_V2L1p020201_tr387_type_pierna;[type];0;3000;;;;;;
recording_V2L1p020201_tr388_speak_pierna;pierna;814.583;489.417;;;;;;
recording_V2L1p020201_tr389_type_conejo;[type];0;3000;;;;;;
recording_V2L1p020201_tr38_type_traje;[type];0;3000;;;;;;
recording_V2L1p020201_tr390_speak_camisa;camisa;824;536;;;;;;
recording_V2L1p020201_tr391_speak_camisa;camisa;864;560;;;;tongue;;
recording_V2L1p020201_tr392_speak_vaca;vaca;931.197;413.111;;;;tongue;;
recording_V2L1p020201_tr393_type_vaca;[type];0;3000;;;;;;
recording_V2L1p020201_tr394_speak_cartero;cartero;984;576;;;;tongue;;
recording_V2L1p020201_tr395_type_taza;[type];0;3000;;;;;;
recording_V2L1p020201_tr396_speak_taza;taza;892.74;371.26;;;;;;
recording_V2L1p020201_tr397_type_cadena;[type];0;3000;;;;;;
recording_V2L1p020201_tr398_speak_miel;miel;725.989;410.011;;;;;;
recording_V2L1p020201_tr399_speak_bombero;bombero;944;638.498;;;;;;
recording_V2L1p020201_tr39_type_granja;[type];0;3000;;;;;;
recording_V2L1p020201_tr3_speak_puente;puente;1261.19;442.81;;;;;;
recording_V2L1p020201_tr400_speak_bombero;bombero;876.612;643.388;;;;;;
recording_V2L1p020201_tr401_type_iglesia;[type];0;3000;;;;;;
recording_V2L1p020201_tr402_speak_oreja;oreja;922.513;517.487;;;;;;
recording_V2L1p020201_tr403_speak_pulpo;pulpo;949.806;450.194;;;;;;
recording_V2L1p020201_tr404_type_pulpo;[type];0;3000;;;;;;
recording_V2L1p020201_tr405_speak_escoba;escoba;1082.547;614.084;;;;;;
recording_V2L1p020201_tr406_type_aguja;[type];0;3000;;;;;;
recording_V2L1p020201_tr407_type_baño;[type];0;3000;;;;;;
recording_V2L1p020201_tr408_type_baño;[type];0;3000;;;;;;
recording_V2L1p020201_tr40_speak_granja;granja;824;584;;;;;;
recording_V2L1p020201_tr41_type_vaso;[type];0;3000;;;;;;
recording_V2L1p020201_tr42_speak_pavo;pavo;1123.367;360.816;;;;;;
recording_V2L1p020201_tr43_speak_manzana;manzana;1067.66;732.34;;;;;;
recording_V2L1p020201_tr44_speak_manzana;manzana;1064;729.396;;;;;;
recording_V2L1p020201_tr45_type_cazador;[type];0;3000;;;;;;
recording_V2L1p020201_tr46_speak_cerdo;cerdo;794.114;597.886;;;;;;
recording_V2L1p020201_tr47_speak_cerdo;cerdo;873.511;598.489;;;;;;
recording_V2L1p020201_tr48_type_escoba;[type];0;3000;;;;;;
recording_V2L1p020201_tr49_speak_espalda;espalda;1040;664.074;;;;;;
recording_V2L1p020201_tr4_speak_puente;puente;980.82;441.644;;;;;;
recording_V2L1p020201_tr50_speak_falda;falda;975.238;561.359;;;;;;
recording_V2L1p020201_tr51_type_falda;[type];0;3000;;;;;;
recording_V2L1p020201_tr52_type_guante;[type];0;3000;;;;;;
recording_V2L1p020201_tr53_speak_guante;guante;862.966;535.928;;;;;;
recording_V2L1p020201_tr54_speak_tronco;tronco;1214.048;530.965;;;;;;
recording_V2L1p020201_tr55_speak_miel;miel;1042.849;421.795;;;;;;
recording_V2L1p020201_tr56_type_miel;[type];0;3000;;;;;;
recording_V2L1p020201_tr57_type_pintor;[type];0;3000;;;;;;
recording_V2L1p020201_tr58_type_cartero;[type];0;3000;;;;;;
recording_V2L1p020201_tr59_speak_cartero;cartero;805.899;602.101;;;;tongue;;
recording_V2L1p020201_tr5_type_vaca;[type];0;3000;;;;;;
recording_V2L1p020201_tr60_speak_caracol;caracol;1184;544;;;;;;
recording_V2L1p020201_tr61_type_cuerda;[type];0;3000;;;;;;
recording_V2L1p020201_tr62_speak_aguja;aguja;1276.077;590.513;;;;;;
recording_V2L1p020201_tr63_speak_aguja;aguja;908.867;579.133;;;;tongue;;
recording_V2L1p020201_tr64_type_granja;[type];0;3000;;;;;;
recording_V2L1p020201_tr65_speak_manzana;manzana;782.329;713.671;;;;;;
recording_V2L1p020201_tr66_speak_oreja;oreja;1052.773;531.227;;;;;;
