13.2999 	DATA 	Mouse:  Right button up, pos=(832,667)
95.8173 	EXP 	textBlankLoop: autoDraw = False
95.8173 	EXP 	textBlankLoop: autoDraw = False
95.8173 	EXP 	fixationITI: autoDraw = True
96.9772 	EXP 	fixationITI: autoDraw = False
96.9772 	EXP 	fixationITI: autoDraw = False
96.9772 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_728.png'
96.9772 	EXP 	polygonWhiteFam: autoDraw = True
96.9772 	EXP 	imageFam: autoDraw = True
100.4707 	EXP 	textFam: autoDraw = True
102.9711 	EXP 	textFam: autoDraw = False
103.0058 	EXP 	polygonWhiteFam: autoDraw = False
103.0058 	EXP 	imageFam: autoDraw = False
103.0058 	EXP 	polygonWhiteFam: autoDraw = False
103.0058 	EXP 	imageFam: autoDraw = False
103.0058 	EXP 	textFam: autoDraw = False
103.0058 	EXP 	textBlankLoop: autoDraw = True
103.4992 	EXP 	New trial (rep=0, index=10): {'image': 'REPSWITCH1_Fam/PICTURE_242.png', 'correctAns': 'cartero'}
103.5059 	EXP 	textBlankLoop: autoDraw = False
103.5059 	EXP 	textBlankLoop: autoDraw = False
103.5059 	EXP 	fixationITI: autoDraw = True
104.6796 	EXP 	fixationITI: autoDraw = False
104.6796 	EXP 	fixationITI: autoDraw = False
104.6796 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_242.png'
104.6796 	EXP 	polygonWhiteFam: autoDraw = True
104.6796 	EXP 	imageFam: autoDraw = True
108.1731 	EXP 	textFam: autoDraw = True
110.6735 	EXP 	textFam: autoDraw = False
110.7082 	EXP 	polygonWhiteFam: autoDraw = False
110.7082 	EXP 	imageFam: autoDraw = False
110.7082 	EXP 	polygonWhiteFam: autoDraw = False
110.7082 	EXP 	imageFam: autoDraw = False
110.7082 	EXP 	textFam: autoDraw = False
110.7082 	EXP 	textBlankLoop: autoDraw = True
111.2015 	EXP 	New trial (rep=0, index=11): {'image': 'REPSWITCH1_Fam/PICTURE_16.png', 'correctAns': 'cazador'}
111.2082 	EXP 	textBlankLoop: autoDraw = False
111.2082 	EXP 	textBlankLoop: autoDraw = False
111.2082 	EXP 	fixationITI: autoDraw = True
112.3889 	EXP 	fixationITI: autoDraw = False
112.3889 	EXP 	fixationITI: autoDraw = False
112.3889 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_16.png'
112.3889 	EXP 	polygonWhiteFam: autoDraw = True
112.3889 	EXP 	imageFam: autoDraw = True
115.8824 	EXP 	textFam: autoDraw = True
118.3828 	EXP 	textFam: autoDraw = False
118.4175 	EXP 	polygonWhiteFam: autoDraw = False
118.4175 	EXP 	imageFam: autoDraw = False
118.4175 	EXP 	polygonWhiteFam: autoDraw = False
118.4175 	EXP 	imageFam: autoDraw = False
118.4175 	EXP 	textFam: autoDraw = False
118.4175 	EXP 	textBlankLoop: autoDraw = True
118.9109 	EXP 	New trial (rep=0, index=12): {'image': 'REPSWITCH1_Fam/PICTURE_48.png', 'correctAns': 'bombero'}
118.9177 	EXP 	textBlankLoop: autoDraw = False
118.9177 	EXP 	textBlankLoop: autoDraw = False
118.9177 	EXP 	fixationITI: autoDraw = True
120.0358 	EXP 	fixationITI: autoDraw = False
120.0358 	EXP 	fixationITI: autoDraw = False
120.0358 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_48.png'
120.0358 	EXP 	polygonWhiteFam: autoDraw = True
120.0358 	EXP 	imageFam: autoDraw = True
123.5293 	EXP 	textFam: autoDraw = True
126.0296 	EXP 	textFam: autoDraw = False
126.0644 	EXP 	polygonWhiteFam: autoDraw = False
126.0644 	EXP 	imageFam: autoDraw = False
126.0644 	EXP 	polygonWhiteFam: autoDraw = False
126.0644 	EXP 	imageFam: autoDraw = False
126.0644 	EXP 	textFam: autoDraw = False
126.0644 	EXP 	textBlankLoop: autoDraw = True
126.5577 	EXP 	New trial (rep=0, index=13): {'image': 'REPSWITCH1_Fam/PICTURE_199.png', 'correctAns': 'falda'}
126.5644 	EXP 	textBlankLoop: autoDraw = False
126.5644 	EXP 	textBlankLoop: autoDraw = False
126.5644 	EXP 	fixationITI: autoDraw = True
127.7590 	EXP 	fixationITI: autoDraw = False
127.7590 	EXP 	fixationITI: autoDraw = False
127.7590 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_199.png'
127.7590 	EXP 	polygonWhiteFam: autoDraw = True
127.7590 	EXP 	imageFam: autoDraw = True
131.2525 	EXP 	textFam: autoDraw = True
133.7529 	EXP 	textFam: autoDraw = False
133.7877 	EXP 	polygonWhiteFam: autoDraw = False
133.7877 	EXP 	imageFam: autoDraw = False
133.7877 	EXP 	polygonWhiteFam: autoDraw = False
133.7877 	EXP 	imageFam: autoDraw = False
133.7877 	EXP 	textFam: autoDraw = False
133.7877 	EXP 	textBlankLoop: autoDraw = True
134.2810 	EXP 	New trial (rep=0, index=14): {'image': 'REPSWITCH1_Fam/PICTURE_610.png', 'correctAns': 'miel'}
134.2877 	EXP 	textBlankLoop: autoDraw = False
134.2877 	EXP 	textBlankLoop: autoDraw = False
134.2877 	EXP 	fixationITI: autoDraw = True
135.4129 	EXP 	fixationITI: autoDraw = False
135.4129 	EXP 	fixationITI: autoDraw = False
135.4129 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_610.png'
135.4129 	EXP 	polygonWhiteFam: autoDraw = True
135.4129 	EXP 	imageFam: autoDraw = True
138.9063 	EXP 	textFam: autoDraw = True
141.4066 	EXP 	textFam: autoDraw = False
141.4414 	EXP 	polygonWhiteFam: autoDraw = False
141.4414 	EXP 	imageFam: autoDraw = False
141.4414 	EXP 	polygonWhiteFam: autoDraw = False
141.4414 	EXP 	imageFam: autoDraw = False
141.4414 	EXP 	textFam: autoDraw = False
141.4414 	EXP 	textBlankLoop: autoDraw = True
141.9347 	EXP 	New trial (rep=0, index=15): {'image': 'REPSWITCH1_Fam/PICTURE_142.png', 'correctAns': 'vaso'}
141.9414 	EXP 	textBlankLoop: autoDraw = False
141.9414 	EXP 	textBlankLoop: autoDraw = False
141.9414 	EXP 	fixationITI: autoDraw = True
142.9833 	EXP 	fixationITI: autoDraw = False
142.9833 	EXP 	fixationITI: autoDraw = False
142.9833 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_142.png'
142.9833 	EXP 	polygonWhiteFam: autoDraw = True
142.9833 	EXP 	imageFam: autoDraw = True
146.4767 	EXP 	textFam: autoDraw = True
148.9770 	EXP 	textFam: autoDraw = False
149.0118 	EXP 	polygonWhiteFam: autoDraw = False
149.0118 	EXP 	imageFam: autoDraw = False
149.0118 	EXP 	polygonWhiteFam: autoDraw = False
149.0118 	EXP 	imageFam: autoDraw = False
149.0118 	EXP 	textFam: autoDraw = False
149.0118 	EXP 	textBlankLoop: autoDraw = True
149.5052 	EXP 	New trial (rep=0, index=16): {'image': 'REPSWITCH1_Fam/PICTURE_175.png', 'correctAns': 'pintor'}
149.5119 	EXP 	textBlankLoop: autoDraw = False
149.5119 	EXP 	textBlankLoop: autoDraw = False
149.5119 	EXP 	fixationITI: autoDraw = True
150.6301 	EXP 	fixationITI: autoDraw = False
150.6301 	EXP 	fixationITI: autoDraw = False
150.6301 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_175.png'
150.6301 	EXP 	polygonWhiteFam: autoDraw = True
150.6301 	EXP 	imageFam: autoDraw = True
154.1236 	EXP 	textFam: autoDraw = True
156.6239 	EXP 	textFam: autoDraw = False
156.6587 	EXP 	polygonWhiteFam: autoDraw = False
156.6587 	EXP 	imageFam: autoDraw = False
156.6587 	EXP 	polygonWhiteFam: autoDraw = False
156.6587 	EXP 	imageFam: autoDraw = False
156.6587 	EXP 	textFam: autoDraw = False
156.6587 	EXP 	textBlankLoop: autoDraw = True
157.1520 	EXP 	New trial (rep=0, index=17): {'image': 'REPSWITCH1_Fam/PICTURE_338.png', 'correctAns': 'regalo'}
157.1587 	EXP 	textBlankLoop: autoDraw = False
157.1587 	EXP 	textBlankLoop: autoDraw = False
157.1587 	EXP 	fixationITI: autoDraw = True
158.3672 	EXP 	fixationITI: autoDraw = False
158.3672 	EXP 	fixationITI: autoDraw = False
158.3672 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_338.png'
158.3672 	EXP 	polygonWhiteFam: autoDraw = True
158.3672 	EXP 	imageFam: autoDraw = True
161.8607 	EXP 	textFam: autoDraw = True
164.3611 	EXP 	textFam: autoDraw = False
164.3958 	EXP 	polygonWhiteFam: autoDraw = False
164.3958 	EXP 	imageFam: autoDraw = False
164.3958 	EXP 	polygonWhiteFam: autoDraw = False
164.3958 	EXP 	imageFam: autoDraw = False
164.3958 	EXP 	textFam: autoDraw = False
164.3958 	EXP 	textBlankLoop: autoDraw = True
164.8891 	EXP 	New trial (rep=0, index=18): {'image': 'REPSWITCH1_Fam/PICTURE_30.png', 'correctAns': 'granja'}
164.8958 	EXP 	textBlankLoop: autoDraw = False
164.8958 	EXP 	textBlankLoop: autoDraw = False
164.8958 	EXP 	fixationITI: autoDraw = True
165.9307 	EXP 	fixationITI: autoDraw = False
165.9307 	EXP 	fixationITI: autoDraw = False
165.9307 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_30.png'
165.9307 	EXP 	polygonWhiteFam: autoDraw = True
165.9307 	EXP 	imageFam: autoDraw = True
169.4242 	EXP 	textFam: autoDraw = True
171.9245 	EXP 	textFam: autoDraw = False
171.9593 	EXP 	polygonWhiteFam: autoDraw = False
171.9593 	EXP 	imageFam: autoDraw = False
171.9593 	EXP 	polygonWhiteFam: autoDraw = False
171.9593 	EXP 	imageFam: autoDraw = False
171.9593 	EXP 	textFam: autoDraw = False
171.9593 	EXP 	textBlankLoop: autoDraw = True
172.4526 	EXP 	New trial (rep=0, index=19): {'image': 'REPSWITCH1_Fam/PICTURE_498.png', 'correctAns': 'taza'}
172.4593 	EXP 	textBlankLoop: autoDraw = False
172.4593 	EXP 	textBlankLoop: autoDraw = False
172.4593 	EXP 	fixationITI: autoDraw = True
173.5428 	EXP 	fixationITI: autoDraw = False
173.5428 	EXP 	fixationITI: autoDraw = False
173.5428 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_498.png'
173.5428 	EXP 	polygonWhiteFam: autoDraw = True
173.5428 	EXP 	imageFam: autoDraw = True
177.0363 	EXP 	textFam: autoDraw = True
179.5366 	EXP 	textFam: autoDraw = False
179.5714 	EXP 	polygonWhiteFam: autoDraw = False
179.5714 	EXP 	imageFam: autoDraw = False
179.5714 	EXP 	polygonWhiteFam: autoDraw = False
179.5714 	EXP 	imageFam: autoDraw = False
179.5714 	EXP 	textFam: autoDraw = False
179.5714 	EXP 	textBlankLoop: autoDraw = True
180.0648 	EXP 	New trial (rep=0, index=20): {'image': 'REPSWITCH1_Fam/PICTURE_663.png', 'correctAns': 'columna'}
180.0715 	EXP 	textBlankLoop: autoDraw = False
180.0715 	EXP 	textBlankLoop: autoDraw = False
180.0715 	EXP 	fixationITI: autoDraw = True
181.1827 	EXP 	fixationITI: autoDraw = False
181.1827 	EXP 	fixationITI: autoDraw = False
181.1827 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_663.png'
181.1827 	EXP 	polygonWhiteFam: autoDraw = True
181.1827 	EXP 	imageFam: autoDraw = True
184.6762 	EXP 	textFam: autoDraw = True
187.1765 	EXP 	textFam: autoDraw = False
187.2112 	EXP 	polygonWhiteFam: autoDraw = False
187.2112 	EXP 	imageFam: autoDraw = False
187.2112 	EXP 	polygonWhiteFam: autoDraw = False
187.2112 	EXP 	imageFam: autoDraw = False
187.2112 	EXP 	textFam: autoDraw = False
187.2112 	EXP 	textBlankLoop: autoDraw = True
187.7046 	EXP 	New trial (rep=0, index=21): {'image': 'REPSWITCH1_Fam/PICTURE_319.png', 'correctAns': 'vaca'}
187.7113 	EXP 	textBlankLoop: autoDraw = False
187.7113 	EXP 	textBlankLoop: autoDraw = False
187.7113 	EXP 	fixationITI: autoDraw = True
188.7393 	EXP 	fixationITI: autoDraw = False
188.7393 	EXP 	fixationITI: autoDraw = False
188.7393 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_319.png'
188.7393 	EXP 	polygonWhiteFam: autoDraw = True
188.7393 	EXP 	imageFam: autoDraw = True
192.2327 	EXP 	textFam: autoDraw = True
194.7330 	EXP 	textFam: autoDraw = False
194.7678 	EXP 	polygonWhiteFam: autoDraw = False
194.7678 	EXP 	imageFam: autoDraw = False
194.7678 	EXP 	polygonWhiteFam: autoDraw = False
194.7678 	EXP 	imageFam: autoDraw = False
194.7678 	EXP 	textFam: autoDraw = False
194.7678 	EXP 	textBlankLoop: autoDraw = True
195.2611 	EXP 	New trial (rep=0, index=22): {'image': 'REPSWITCH1_Fam/PICTURE_19.png', 'correctAns': 'pavo'}
195.2678 	EXP 	textBlankLoop: autoDraw = False
195.2678 	EXP 	textBlankLoop: autoDraw = False
195.2678 	EXP 	fixationITI: autoDraw = True
196.2958 	EXP 	fixationITI: autoDraw = False
196.2958 	EXP 	fixationITI: autoDraw = False
196.2958 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_19.png'
196.2958 	EXP 	polygonWhiteFam: autoDraw = True
196.2958 	EXP 	imageFam: autoDraw = True
199.7893 	EXP 	textFam: autoDraw = True
202.2896 	EXP 	textFam: autoDraw = False
202.3243 	EXP 	polygonWhiteFam: autoDraw = False
202.3243 	EXP 	imageFam: autoDraw = False
202.3243 	EXP 	polygonWhiteFam: autoDraw = False
202.3243 	EXP 	imageFam: autoDraw = False
202.3243 	EXP 	textFam: autoDraw = False
202.3243 	EXP 	textBlankLoop: autoDraw = True
